contract_id,event_date,event_type
47564,2021-03-22 11:11:17,Обращение в службу заботы о клиентах
36746,2021-03-21 22:50:27,Смена схемы оплаты
36746,2021-03-21 22:51:16,Обращение в службу заботы о клиентах
36746,2021-04-22 07:24:59,Смена схемы оплаты
36746,2021-04-22 07:31:43,Предложение тарифа
36746,2021-04-22 07:34:15,Обращение в службу заботы о клиентах
36746,2021-04-26 14:57:29,Удаление телефона из записи
36746,2021-04-26 14:57:43,Удаление из Обращались с номеров
36746,2021-04-26 14:58:37,Удаление из Обращались с номеров
48265,2021-03-08 09:12:04,Обращение в службу заботы о клиентах
48265,2021-03-08 16:43:34,Состояние клиентского оборудования
9138,2021-03-12 14:36:22,Отключение услуги Аренда ТВ-приставки
9138,2021-03-12 14:36:27,Обращение в службу заботы о клиентах
9138,2021-03-12 14:36:54,Оборудование
34286,2021-04-28 17:04:57,Предложение ТВ-пакета
34286,2021-04-28 17:05:02,Обращение в службу заботы о клиентах
33303,2021-04-23 20:49:52,Обращение в службу заботы о клиентах
33303,2021-04-24 07:01:57,Обращение в службу заботы о клиентах
33303,2021-04-24 07:04:32,Предложение тарифа
33303,2021-04-24 07:05:16,Обращение в службу заботы о клиентах
48383,2021-03-17 20:18:20,Смена тарифа
48383,2021-03-17 20:18:34,Предложение IPTV
48383,2021-03-17 20:18:51,Обращение в службу заботы о клиентах
48383,2021-03-17 20:19:02,Предложение IPTV
7916,2021-03-25 14:53:19,Удаление из Обращались с номеров
7916,2021-03-26 16:39:00,Включена 10% скидка
7916,2021-03-26 16:39:21,Смена тарифа
7916,2021-03-26 16:39:36,Изменение истории
8819,2021-04-13 22:54:37,Реестр договоров
14421,2021-03-31 19:20:20,Состояние клиентского оборудования
14421,2021-04-07 10:23:59,Смена тарифа
48448,2021-04-20 15:04:39,Добавление в Обращались с номеров
48448,2021-04-20 15:04:53,Обращение в службу заботы о клиентах
48448,2021-04-22 15:24:51,Предложение ТВ
48448,2021-04-22 22:04:29,Состояние клиентского оборудования
48469,2021-04-14 11:11:03,Закрепление сообщения
48469,2021-04-14 11:11:58,Реестр договоров
48469,2021-04-14 11:12:06,Реестр договоров
12644,2021-03-22 19:28:51,Обращение в службу заботы о клиентах
12644,2021-03-23 12:25:33,Обращение в службу заботы о клиентах
12644,2021-03-23 12:29:52,Обращение в службу заботы о клиентах
12644,2021-03-23 12:33:59,Смена пароля
12644,2021-03-23 12:34:44,Обращение в службу заботы о клиентах
12644,2021-03-23 12:36:26,Обращение в службу заботы о клиентах
47067,2021-03-16 13:56:25,Включена 10% скидка
48509,2021-04-14 15:18:34,Отключение скидки 20%
48509,2021-04-14 15:18:34,Включена 30% скидка
48509,2021-04-14 15:18:35,Смена тарифа
48513,2021-04-15 16:37:21,Перенос денежных средств
48530,2021-03-31 19:23:59,Предложение тарифа
48530,2021-03-31 19:26:09,Обращение в службу заботы о клиентах
48530,2021-04-02 21:05:42,Внутреннее сообщение
48530,2021-04-13 19:44:05,Предложение ТВ-пакета
48530,2021-04-13 19:44:33,Обращение в службу заботы о клиентах
48530,2021-04-13 19:47:17,Обращение в службу заботы о клиентах
48530,2021-04-19 11:07:08,Обращение в службу заботы о клиентах
48530,2021-04-19 11:07:13,Отключение услуги Аренда ТВ-приставки
48530,2021-04-19 11:07:16,Оборудование
48530,2021-04-19 11:07:40,Включение услуги Аренда ТВ-приставки
48530,2021-04-19 11:07:40,Оборудование
48530,2021-04-19 11:07:57,Изменение истории
48530,2021-04-19 11:08:03,Включение старых условий аренды
35539,2021-04-05 18:14:24,Добавление в Обращались с номеров
35539,2021-04-05 18:18:40,Обращение в службу заботы о клиентах
47906,2021-04-22 19:06:32,Предложение тарифа
47906,2021-04-22 19:06:38,Обращение в службу заботы о клиентах
48606,2021-04-28 21:14:48,Закрепление сообщения
48606,2021-04-28 21:14:59,Внутреннее сообщение
48618,2021-03-02 22:07:18,Обращение в службу заботы о клиентах
48618,2021-03-29 14:53:09,Смена пароля
48618,2021-03-29 14:59:03,Обращение в службу заботы о клиентах
48618,2021-03-29 14:59:45,Предложение ТВ
48638,2021-03-24 15:25:17,Активация гарантированного платежа
48638,2021-03-24 15:25:47,Предложение тарифа
48638,2021-03-24 15:25:53,Обращение в службу заботы о клиентах
48638,2021-03-24 15:29:35,Обращение в службу заботы о клиентах
48638,2021-03-24 15:34:44,Обращение в службу заботы о клиентах
48638,2021-04-27 15:33:26,Предложение ТВ-пакета
48638,2021-04-27 15:33:29,Обращение в службу заботы о клиентах
39785,2021-03-12 19:40:53,Обращение в службу заботы о клиентах
39785,2021-03-12 20:01:39,Добавление в Обращались с номеров
39785,2021-03-12 20:01:46,Обращение в службу заботы о клиентах
39785,2021-03-12 20:01:58,Смена пароля
48672,2021-04-01 10:43:57,Предложение ТВ
48672,2021-04-01 10:47:32,Обращение в службу заботы о клиентах
48672,2021-04-02 11:56:03,Включение услуги Аренда ТВ-приставки
48672,2021-04-02 11:56:04,Включение IPTV-пакета
